CustomerID,Recency,Frequency,Monetary,PC1,PC2,segmento
13743,3,7,1341.6,1.8867573832577664,-1.0463902048494367,Champions
13744,95,2,1156.36,-0.28531493799193813,0.5376563258683408,At Risk
13745,162,1,300.04,-1.4934136753360483,0.22763993527792573,Lost
13747,374,1,79.6,-2.4371008010008723,0.2765318018980541,Lost
13748,96,5,948.25,0.24365962118421577,0.7384531130347058,At Risk
13750,54,5,1647.26,0.722314851687803,0.5794562814748989,At Risk
13751,288,1,296.25,-1.7182560997448901,0.5861153592603233,Lost
13752,124,6,1186.28,0.3923692861957108,1.039863436281566,At Risk
13753,288,1,741.26,-1.2839971907892251,0.9190082215282768,Lost
13754,152,2,282.59999999999997,-1.1307695357888283,0.32158567358812884,Lost
13755,4,9,2161.35,2.229495896747201,-0.6458069230917358,Champions
13756,2,14,5189.52,3.2069831880171167,-0.49535282726282553,Champions
13758,12,7,3190.55,1.8472703649668731,0.01587767978072819,Champions
13759,33,2,659.4100000000001,-0.15491163203549482,-0.32452762120382767,Loyal Customers
13760,54,2,286.79,-0.732862687544125,-0.3217407047279804,Lost
13761,50,2,1070.65,-0.08012804388983484,0.10863994899103806,At Risk
13762,219,1,306.72,-1.5975876723325506,0.42574965286028904,Lost
13763,63,1,1714.96,-0.3102635481723215,0.26805356426958543,At Risk
13764,71,3,1521.76,0.21504588069888433,0.5656124403225956,At Risk
13767,2,37,17220.36,4.616928861549864,0.2980833274709056,Champions
13769,2,10,2796.51,2.6331151844014644,-0.8393725174737816,Champions
13771,64,4,2634.45,0.7162732191364812,0.7860438682482185,At Risk
13772,34,3,1132.13,0.3504305285823341,0.0007795291455180329,At Risk
13774,82,1,345.0,-1.1694651298185863,-0.1496265662483232,Lost
13777,1,33,25977.16,4.8663372612848095,0.1478228077100038,Champions
13778,103,1,178.7,-1.566543346998615,-0.24494688793467714,Lost
13780,7,2,360.01,0.11138522562590679,-1.4615918557715828,Loyal Customers
13781,251,1,127.84,-2.0626187028752594,0.19514692641814854,Lost
13782,13,6,912.0,1.1042717643495503,-0.4437090756522806,At Risk
13784,10,11,2462.79,2.1550632766551767,-0.028386279623369197,Champions
13786,367,1,230.39999999999998,-1.9294330649138418,0.648231841651621,Lost
13787,76,2,309.04,-0.8260962236727238,-0.08132316105931306,Lost
13790,4,1,348.8,-0.09075726217634074,-1.9268504337282817,Loyal Customers
13791,128,2,1516.0,-0.26981147427088065,0.8234173327262164,At Risk
13792,66,2,195.55,-0.9892241223880641,-0.33532190686446317,Lost
13798,1,57,37153.85,5.519257769009051,0.483207980948454,Champions
13799,117,2,688.86,-0.6096879302090208,0.4802601359175019,Lost
13800,310,1,558.32,-1.446314528468788,0.8625852874157427,Lost
13801,67,1,324.8,-1.1218420103025557,-0.29788862045668385,Lost
13802,139,3,4599.42,0.4856025093036166,1.3894053711445966,At Risk
13803,255,1,277.07,-1.7035762895313842,0.4849782768898523,Lost
13804,31,7,2635.79,1.4124534764451424,0.5175285407893478,At Risk
13805,52,2,924.6,-0.1643520168446259,0.07973157382030725,At Risk
13806,64,1,256.38,-1.2164627329333968,-0.41224643855961884,Lost
13807,367,1,112.6,-2.26704744511709,0.3894244457620076,Lost
13808,6,5,1747.66,1.5380816791535579,-0.7060028649186294,Champions
13809,305,1,155.05,-2.045886043063514,0.38794399261319706,Lost
13810,29,3,1499.01,0.5424356179203694,0.005078390329821467,At Risk
13811,184,3,814.5,-0.4418919074188467,0.9367590267637003,At Risk
13812,42,3,539.0,-0.07994002858070944,-0.13832093710789278,At Risk
13813,40,4,1366.8600000000001,0.5811563999672237,0.2553202403685556,At Risk
13814,92,2,1579.12,-0.12543246217745335,0.6307895329845281,At Risk
13815,22,4,4027.36,1.3146009945457746,0.2817207896444896,At Risk
13816,24,2,571.6700000000001,-0.10506152832418976,-0.5713323125624283,Loyal Customers
13817,29,2,382.98,-0.36441050690908555,-0.6011428463798348,Loyal Customers
13819,302,3,1140.35,-0.47089816035586773,1.3718523763393398,At Risk
13821,145,2,385.64,-0.9658023093257958,0.4046361274041289,Lost
13822,6,2,632.0,0.4288919057981729,-1.3419736109291729,Loyal Customers
13823,19,2,957.66,0.22469866788461898,-0.5253855389588268,Loyal Customers
13824,33,5,1698.94,0.9207535789319214,0.285743968613352,At Risk
13826,176,1,189.5,-1.7420427639560734,0.11342570181408457,Lost
13827,58,3,412.05,-0.32799384635158707,-0.03524882102621715,At Risk
13828,22,1,209.49,-0.9149187437570601,-1.1440771215816508,Loyal Customers
13831,16,6,2202.99,1.4482831100332836,-2.7718421665930723e-05,At Risk
13832,19,1,52.199999999999996,-1.5141783068610937,-1.7330060519093438,Loyal Customers
13833,159,1,384.8,-1.3685946895475618,0.30610417036905674,Lost
13835,25,4,834.57,0.5213093346852982,-0.21275379406453393,At Risk
13837,212,2,271.24,-1.276594383973224,0.5164804114014389,Lost
13838,6,4,691.73,0.9337571773087193,-1.1128935661364519,Loyal Customers
13841,253,1,85.0,-2.2574576765404033,0.05311545898508448,Lost
13842,59,9,3385.62,1.4928608408980255,1.0928550116666322,At Risk
13844,11,1,361.62,-0.4082096824393988,-1.3586986657858395,Loyal Customers
13845,65,1,312.98,-1.1279707839291409,-0.3302585825412765,Lost
13846,25,3,865.0600000000001,0.3364681523991325,-0.28545683803044586,At Risk
13848,92,3,1255.0,0.025857265888759775,0.6578186648545911,At Risk
13849,52,2,1537.95,0.07690772888360817,0.2646757295974544,At Risk
13850,129,1,1595.48,-0.6153001779684615,0.6910939685020644,Lost
13851,96,3,2651.46,0.3645065598351432,0.9564540526125741,At Risk
13853,57,1,1090.14,-0.48749313024955426,0.04094580973522345,At Risk
13854,9,25,8109.5199999999995,3.4562753994794364,0.6416901804627206,Champions
13856,169,3,388.5,-0.7602323537566138,0.6143472987860655,Lost
13858,57,1,216.17,-1.2535331962482983,-0.5462828341065742,Lost
13859,326,1,201.16,-1.9484002624241852,0.5241997827419672,Lost
13860,1,5,1245.9,1.8563030293284215,-1.6232927861354793,Champions
13862,18,8,2209.36,1.6344822749053494,0.16810544187092755,Champions
13863,248,1,305.78,-1.6463554153303128,0.5031435980667052,Lost
13865,58,4,501.56,-0.03306708418283128,0.12184328906080971,At Risk
13866,74,1,145.67000000000002,-1.5380074430315398,-0.5260898755569315,Lost
13867,31,3,1015.29,0.33303178100209224,-0.0956226833735408,At Risk
13868,7,2,3192.54,1.145860836151492,-0.6685867156757501,Loyal Customers
13869,123,4,3104.95,0.5474148240214403,1.2553035785200253,At Risk
13870,2,8,2770.94,2.44723756386523,-0.9198182708967331,Champions
13871,23,13,6403.25,2.4496944096181683,0.8729675892730118,Champions
13873,120,3,389.6,-0.6289708022925464,0.3998038287856715,Lost
13874,358,1,540.45,-1.5165684175911156,0.9417729121286657,Lost
13875,54,5,1786.79,0.7608755436859653,0.609016018455705,At Risk
13876,64,1,122.7,-1.5641514831682835,-0.6787766141233298,Lost
13877,86,1,117.24,-1.6969688084238008,-0.5103701487728821,Lost
13878,55,1,1281.53,-0.3973937723633345,0.07748649225419427,At Risk
13880,21,13,3219.77,2.1567758494071065,0.5677690021180986,Champions
13881,4,20,17159.52,3.8835870450807066,0.392787612733529,Champions
13882,3,5,1191.13,1.5701231527208481,-1.2001686182025493,Champions
13883,11,5,2674.48,1.5339307478099313,-0.20956962448841612,Champions
13884,7,5,787.6,1.1091632724729439,-0.911026769294359,Loyal Customers
13885,189,2,506.8,-0.9371038842199654,0.6708067901910637,Lost
13886,71,1,243.56,-1.2797907212032107,-0.3659862684814058,Lost
13887,204,1,349.55,-1.5087653446509754,0.4283808365949635,Lost
13888,120,2,605.63,-0.6802920941129278,0.44940819410362814,Lost
13889,93,1,416.90000000000003,-1.1274276373978753,-0.0020405423102995723,Lost
13890,1,10,1883.8100000000002,2.600655912522817,-1.2400952431413512,Champions
13892,27,4,632.97,0.3619663993762739,-0.2662090669438022,At Risk
13893,298,1,821.1,-1.2485160576414365,0.9777387145628768,Lost
13894,24,3,564.62,0.14928835155173262,-0.46529964567172516,Loyal Customers
13895,28,4,2593.07,1.0171678322782585,0.2685806444092033,At Risk
13897,50,1,311.16,-1.0322081871478643,-0.49584026250389823,Lost
13898,326,1,155.93,-2.0685806953926846,0.4320722351098466,Lost
13899,16,2,388.52,-0.1405757362647764,-0.9560411140413951,Loyal Customers
13900,183,3,740.95,-0.48467359757122375,0.898939514424899,At Risk
13901,72,5,2867.2,0.8770023514249269,0.9604760634723278,At Risk
13904,37,2,332.64,-0.5214243634603672,-0.5023887836422054,Loyal Customers
13908,80,4,2369.55,0.5819151431135859,0.8870313449229009,At Risk
13911,57,9,2580.91,1.3770726374403492,0.9726698778944949,At Risk
13914,12,2,626.45,0.18816663984870086,-0.9526983326570653,Loyal Customers
13917,50,2,272.04,-0.7289764211073836,-0.3887522495692876,Lost
13918,50,2,1212.8400000000001,-0.02100608525376944,0.15396147867612434,At Risk
13919,59,2,384.81,-0.627018639911908,-0.1599491235445025,Lost
13922,352,1,172.25,-2.0508673214600583,0.5165688111423163,Lost
13923,54,1,351.13,-1.0038869382056756,-0.4041391793251615,Lost
13924,2,6,1838.8500000000001,2.025412228007402,-1.1654779756419367,Champions
13925,93,4,678.25,-0.06807654404418503,0.5267330787518761,At Risk
13926,23,1,223.85000000000002,-0.8998644775791272,-1.0930868305738186,Loyal Customers
13927,75,1,348.99,-1.1303567949587865,-0.2013168150776288,Lost
13928,11,4,464.57,0.5392271537718096,-0.9157159326489042,Loyal Customers
13929,169,2,842.65,-0.6537050400636017,0.7849547638924095,Lost
13930,58,2,337.34,-0.6828997300868694,-0.2183654008836597,Lost
13931,96,2,1237.53,-0.257109071048901,0.5688839329610225,At Risk
13932,295,1,307.4,-1.7099269416458243,0.6146844417839619,Lost
13933,109,2,608.7900000000001,-0.6414068303519371,0.3908703055626176,Lost
13934,264,1,922.1,-1.1474021670916628,0.9433563750663845,Lost
13936,180,1,376.58,-1.42593864310103,0.37645834425164365,Lost
13937,169,1,158.85,-1.809864889370215,0.024031757382181006,Lost
13938,35,1,71.66,-1.5908545444734812,-1.246943679725266,Lost
13939,23,3,568.55,0.16817291404475443,-0.48866255110943924,Loyal Customers
13940,17,4,839.14,0.6644120705299734,-0.44391186658047443,At Risk
13941,22,5,5112.96,1.5927541708644524,0.43857607672364346,At Risk
13946,79,3,561.5699999999999,-0.297738805696133,0.2701859811192387,At Risk
13947,65,1,90.6,-1.7125489290938365,-0.7783827037738343,Lost
13948,361,1,102.0,-2.307248705389896,0.3433694401028902,Lost
13949,3,6,2427.32,2.0471743387866064,-0.8821327802846805,Champions
13950,11,4,745.06,0.7629908568782988,-0.7441838395528001,Loyal Customers
13951,176,3,674.45,-0.5144128244481162,0.8401899470595443,At Risk
13952,218,2,3251.071,-0.110191451821377,1.4363678704303804,At Risk
13953,7,7,3515.68,2.078826776014201,-0.25665117911425545,Champions
13954,2,2,439.92,0.5810650656879367,-2.010712047870265,Loyal Customers
13955,154,2,322.96,-1.0725928694058864,0.3782208628272017,Lost
13956,5,5,1026.42,1.3446285235140876,-0.9971874027138138,Loyal Customers
13959,79,3,598.2,-0.26780523339479534,0.2931323671479346,At Risk
13960,21,2,230.22,-0.4865883810187501,-0.9822953481712777,Loyal Customers
13962,22,2,169.55,-0.6479945943695093,-1.0648216900413703,Loyal Customers
13963,308,4,664.54,-0.5324912760203467,1.2738203697663575,At Risk
13967,146,1,80.7,-2.0728168886981773,-0.31228601623136215,Lost
13969,7,18,9053.94,3.310087316337179,0.4197632155934288,Champions
13971,19,8,2758.26,1.720137302008873,0.2813122097948808,Champions
13972,71,2,190.25,-1.0296981063949613,-0.29963350308547765,Lost
13973,287,1,264.7,-1.770177068486279,0.5431009894372162,Lost
13974,49,1,413.59000000000003,-0.8899805799950494,-0.40516762742228435,Lost
13975,31,6,2526.28,1.271536132699934,0.45079004260819416,At Risk
13976,207,1,357.98,-1.5030402808819892,0.4462361575229138,Lost
13978,15,2,196.79000000000002,-0.43900643615381924,-1.2410063476036342,Loyal Customers
13979,73,1,869.87,-0.6875863222991524,0.11338105788828587,Lost
13980,60,1,200.14,-1.309190719423893,-0.542202434846645,Lost
13982,39,4,1871.81,0.739687093841348,0.35395774235465016,At Risk
13983,30,12,2603.43,1.8579003495378115,0.6794586087191787,Champions
13984,27,5,920.51,0.7043702621613763,-0.06010068573256538,At Risk
13985,4,15,7060.13,3.2162148393270513,-0.03472754831720246,Champions
13986,17,1,320.46,-0.6203184125755037,-1.1454561288509268,Loyal Customers
13988,20,6,4147.96,1.6677230175564455,0.3640598541583074,Champions
13989,66,2,1266.08,-0.10490365614156572,0.34257776335504314,At Risk
13990,213,1,311.3,-1.5800107454617178,0.41359252029866006,Lost
13991,12,6,855.97,1.1025361081236011,-0.5137329353373192,At Risk
13992,30,1,76.8,-1.5012810818378968,-1.3168850736174864,Lost
13993,43,9,3466.36,1.6225573307491636,0.9047835871350046,Champions
13994,4,6,2313.14,1.9390527590120066,-0.7581765032143681,Champions
13995,15,5,1393.69,1.1148634504576085,-0.26415408450127953,At Risk
13999,10,12,3901.81,2.445751334755709,0.1697007254501395,Champions
14000,211,1,635.66,-1.2384253334043507,0.666740329449124,Lost
14001,46,3,2043.0800000000002,0.5177405165344648,0.40229580664294134,At Risk
14002,134,2,529.73,-0.7855569983994999,0.47019942115785884,Lost
14004,43,7,4582.64,1.553151361542234,0.9205705146952297,At Risk
14005,10,5,2874.72,1.601428586243816,-0.23848131440555034,Champions
14006,116,3,962.19,-0.1878262236540373,0.7068146405819118,At Risk
14009,198,2,695.61,-0.8047701963903771,0.8151500373016691,Lost
14012,278,1,328.8,-1.6554895870924173,0.6015887563733803,Lost
14013,110,3,473.02,-0.504155620883393,0.4155264510515855,Lost
14014,77,1,505.18,-0.9651850776120787,-0.050622373786800075,Lost
14015,53,1,917.34,-0.5420021275717316,-0.06707741489587597,Lost
14016,162,4,4341.21,0.6019167569777248,1.5505714199663219,At Risk
14019,47,3,1421.61,0.3376983985519958,0.2837948345971525,At Risk
14020,17,2,642.8,0.07602372276635015,-0.7370187749467646,Loyal Customers
14021,155,3,631.9,-0.4970300583176804,0.7364489767730361,At Risk
14022,225,1,440.0,-1.4371060753030684,0.5737126294008005,Lost
14023,7,2,584.07,0.3405027577048377,-1.2859556408855186,Loyal Customers
14024,122,2,327.7,-0.9773386882756903,0.23689513928932576,Lost
14027,61,1,104.82,-1.6201794917711578,-0.7655267921242556,Lost
14029,63,2,467.66,-0.5593675936672219,-0.0482663148233632,Lost
14030,18,8,2360.09,1.6657863585425137,0.1921024302751769,Champions
14031,7,19,17286.86,3.6633642512242997,0.6747182074574289,Champions
14032,2,11,2975.59,2.741267107009537,-0.7833680894615219,Champions
14034,22,3,651.8199999999999,0.24918827338326016,-0.46600808329795906,Loyal Customers
14035,29,5,1428.02,0.8861996046435082,0.14323746865621648,At Risk
14036,285,1,626.65,-1.3595972915567451,0.8513824650069621,Lost
14037,176,2,147.20000000000002,-1.4944226054064254,0.17788313927595278,Lost
14038,78,3,1560.38,0.1914772544376839,0.6335480019580947,At Risk
14039,33,1,152.2,-1.2150326949111316,-1.0118295094262735,Loyal Customers
14040,41,12,3614.92,1.8975678839716232,0.9913609808710951,Champions
14041,266,1,141.41,-2.0371932640180788,0.26823252184082913,Lost
14044,27,4,652.82,0.37659651220013296,-0.25499395993552026,At Risk
14045,109,4,1659.75,0.2961105807916063,0.9516115003249455,At Risk
14046,284,1,154.99,-2.018901468936366,0.34272837695704417,Lost
14047,9,5,1308.6100000000001,1.2645919878558878,-0.5850389154452362,At Risk
14048,305,1,409.93,-1.5864196870115779,0.7401603023482982,Lost
14049,17,4,5681.72,1.5715402122409265,0.2514716415303485,At Risk
14050,32,2,746.36,-0.0848109184567737,-0.29846181683282946,Loyal Customers
14051,1,23,15610.390000000001,4.309610874177821,-0.17126068000774755,Champions
14052,20,1,225.36,-0.8456635420544627,-1.1753126957305058,Loyal Customers
14053,124,2,260.25,-1.0924872658531404,0.1635758003435748,Lost
14054,65,1,92.46,-1.7030097099681984,-0.7710701584395967,Lost
14055,106,1,725.6400000000001,-0.9144177085779652,0.28131772885914774,Lost
14056,1,23,8214.65,4.004978733720138,-0.4047846517315476,Champions
14057,24,17,6217.96,2.647494650797147,0.9847341995946042,Champions
14059,267,1,183.6,-1.9154890040468202,0.3649933853645127,Lost
14060,5,19,6140.42,3.2821740660738374,0.11584374145227423,Champions
14062,10,12,10464.85,2.9138420494289643,0.5285282695605595,Champions
14064,29,5,1353.74,0.8608692643937441,0.1238198141324586,At Risk
14066,267,1,152.55,-2.002881691174188,0.2980001673575854,Lost
14067,64,2,374.7,-0.6702052580055673,-0.11886052322672379,Lost
14068,320,1,265.85,-1.8095800811303229,0.6134501598076947,Lost
14071,4,8,1438.82,1.941207629407711,-0.8342264964762434,Champions
14073,32,1,151.04,-1.2072320800394871,-1.0335215236065398,Loyal Customers
14075,5,3,942.26,0.9373020583357375,-1.1840720107862448,Loyal Customers
14076,129,1,122.47,-1.8298989563944172,-0.23998943708595016,Lost
14077,41,5,499.41999999999996,0.2596999665065031,-0.02513448027289836,At Risk
14078,102,6,1049.37,0.4082004384223696,0.8725585636471308,At Risk
14079,125,1,375.1,-1.2893932456009551,0.14538066562180701,Lost
14080,33,1,45.599999999999994,-1.779796982176419,-1.4447647842525093,Lost
14081,302,2,934.52,-0.8254942598372774,1.1889732699449178,Lost
14082,365,1,182.25,-2.038057902638791,0.559911112046693,Lost
14083,4,9,1018.43,1.8726687347049549,-0.9193423943451793,Champions
14085,2,18,4448.54,3.3477188718242408,-0.46055522511689867,Champions
14087,3,1,194.42,-0.28176896511043314,-2.280115385017807,Loyal Customers
14088,10,13,50491.81,3.7276590883335765,1.1294687966367094,Champions
14089,57,1,161.0,-1.3926117317849078,-0.6528972312323772,Lost
14090,325,1,76.32000000000001,-2.403308280383817,0.1726387800287501,Lost
14092,8,14,4076.91,2.672702038996794,0.11342282495951894,Champions
14093,12,1,442.85,-0.3428772384136284,-1.2344218557282836,Loyal Customers
14096,4,17,65164.79,4.377329713521259,0.8189399497363007,Champions
14098,37,1,147.35,-1.272799796512873,-0.9530133940818779,Lost
14099,16,11,3104.17,2.098512144711616,0.33177490933487563,Champions
14100,138,1,194.9,-1.6364297289546585,-0.029631775360479402,Lost
14101,74,6,5976.79,1.3545961346725826,1.3039816927523802,At Risk
14102,5,5,1360.28,1.4781505000126212,-0.8948325355697776,Champions
14104,155,2,216.20999999999998,-1.2647479829072947,0.23688020900503137,Lost
14105,239,1,1266.23,-0.9591809053410342,0.9957915297281364,Lost
14107,52,7,2703.23,1.2316376549391417,0.8466104223978305,At Risk
14108,31,2,597.91,-0.17813136636181992,-0.3985224770390467,Loyal Customers
14109,73,1,144.2,-1.5376582753302919,-0.5382644921334317,Lost
14110,4,12,5683.15,2.9254532126508273,-0.19342037514384142,Champions
14111,14,4,692.85,0.6432959991652135,-0.6290993703816745,Loyal Customers
14112,23,7,2915.15,1.5701686754954067,0.3717665110255554,Champions
14113,4,4,1840.42,1.526259050805865,-0.9705835193313312,Champions
14114,274,2,386.53,-1.2066550753435,0.806906885760534,Lost
14116,20,5,1382.74,1.007212186875313,-0.09461191533675031,At Risk
14117,144,1,90.0,-2.016424873081176,-0.2817551495864519,Lost
14121,4,4,2780.15,1.721922685733764,-0.8205922902980771,Champions
14124,84,1,419.58000000000004,-1.0859364067504478,-0.0635244270184108,Lost
14125,11,3,2740.43,1.178715293115026,-0.35650713400338196,At Risk
14126,8,3,706.1300000000001,0.6456399392082546,-1.0318132667414839,Loyal Customers
14127,123,3,709.71,-0.3542821805544052,0.6330753973742056,At Risk
14128,61,2,637.5,-0.40048881891245325,0.04409747821348201,At Risk
14129,2,5,1123.8600000000001,1.6524893750127814,-1.403691435424598,Champions
14130,319,1,483.86,-1.525008383909266,0.8287041002093206,Lost
14132,2,11,3586.0299999999997,2.8297897257935625,-0.7155086919114816,Champions
14133,130,3,605.64,-0.45039905219478915,0.610297812251362,At Risk
14135,2,15,4690.31,3.217376781223598,-0.5073394797110433,Champions
14138,2,2,982.3800000000001,0.9617044740028362,-1.7189226579170387,Loyal Customers
14139,46,1,415.82,-0.8637912559858444,-0.44244603363441926,Lost
14140,4,2,935.05,0.7431013405939788,-1.412996128076761,Loyal Customers
14141,3,4,915.13,1.2802376245082692,-1.3660176556056476,Loyal Customers
14142,373,1,311.81,-1.7925654511867495,0.7681426022239439,Lost
14143,134,1,115.8,-1.870673574394558,-0.23626345083390302,Lost
14145,47,4,3742.2,0.9986342419841977,0.7214610634071916,At Risk
14146,9,5,4191.0,1.8166885036947167,-0.16181446197866164,Champions
14147,78,2,483.4,-0.624152764730003,0.09725092770651275,Lost
14148,234,1,157.2,-1.9385135931493402,0.2255425197201404,Lost
14149,221,1,446.62,-1.4232118886856622,0.5678107243025498,Lost
14150,36,2,658.64,-0.18777617352990733,-0.27134153542060996,Loyal Customers
14152,75,2,621.29,-0.4904906084593999,0.16382737921196183,Lost
14154,239,2,1345.62,-0.5635753437586212,1.1736911634777571,At Risk
14155,266,1,118.75,-2.119431988808074,0.20519021247187386,Lost
14156,10,55,117379.63,5.381969727929386,1.9690080762140072,Champions
14157,20,2,432.88,-0.17014097034683368,-0.7828351390496965,Loyal Customers
14158,40,1,507.66,-0.7171113722913112,-0.45660139549302886,Loyal Customers
14159,20,11,4693.01,2.213853610665249,0.6160630179152473,Champions
14161,216,3,1110.52,-0.35590072382397514,1.1505626672385043,At Risk
14162,174,2,289.36,-1.1709279211044714,0.4153332252555888,Lost
14163,87,4,2445.91,0.5652868849448183,0.951116059807433,At Risk
14164,71,2,1631.77,-0.012081698956253892,0.48044776082634244,At Risk
14165,276,1,122.53999999999999,-2.118696139623919,0.2398366653724571,Lost
14167,39,4,574.84,0.18003748433668842,-0.07505673848394309,At Risk
14171,98,1,363.79,-1.2117298392796387,-0.01862614564255194,Lost
14173,11,4,450.84,0.5250222822648367,-0.9266050594729839,Loyal Customers
14174,33,1,134.46,-1.2734326455064846,-1.0565975644023866,Loyal Customers
14175,60,3,3222.3,0.6342426841041968,0.7332802340047317,At Risk
14176,297,4,576.9000000000001,-0.5856436041319784,1.199475640091449,Lost
14177,86,4,559.41,-0.12976843173939695,0.407709017995323,At Risk
14178,9,7,1620.93,1.6263169665717394,-0.39669497467626297,Champions
14179,41,2,719.78,-0.19414772872029554,-0.15873510639920854,Loyal Customers
14180,11,25,4748.52,3.1326747980929084,0.5626258347402602,Champions
14184,67,1,452.89,-0.9645000358808432,-0.1772738923763846,Lost
14185,331,1,197.65,-1.9625102960200567,0.5274494227185968,Lost
14188,31,6,2054.36,1.1734533522187438,0.37560204563168026,At Risk
14189,2,15,4654.08,3.2136978266577674,-0.510159681416331,Champions
14191,2,13,4684.76,3.09602682315549,-0.5590780714059588,Champions
14193,68,2,853.39,-0.30314902434818625,0.2178722256008429,At Risk
14194,5,21,11349.52,3.659851311434103,0.37589422511834775,Champions
14195,202,2,1012.0,-0.6346873379135031,0.9639787291404062,Lost
14196,107,1,335.52,-1.2832564704919505,0.007197164665467929,Lost
14198,18,4,701.4,0.558779223560096,-0.47477071772882923,Loyal Customers
14199,218,1,185.39999999999998,-1.8337287758166663,0.24050637989526866,Lost
14201,60,7,747.44,0.5683404427488236,0.468452548162684,At Risk
14204,2,1,161.03,-0.26075367278881567,-2.530668409932622,Loyal Customers
14205,17,2,466.7,-0.07561903140046834,-0.8532646122473451,Loyal Customers
14206,239,1,328.15999999999997,-1.5988746806403633,0.5054170378230609,Lost
14208,95,1,151.74,-1.6130939283104095,-0.35482595528934835,Lost
14209,11,6,2073.43,1.5526288317893133,-0.2428967014958155,Champions
14210,106,6,1905.8400000000001,0.6766090668311431,1.113630544862026,At Risk
14211,53,9,2241.1,1.3374137708192155,0.8760304209010292,At Risk
14212,90,1,1070.48,-0.6682336458781015,0.3199015549992478,Lost
14214,31,5,1004.38,0.6946808403356215,0.05624667904918087,At Risk
14215,12,6,1789.72,1.452253886277852,-0.24564735377555258,Champions
14216,3,4,1839.3,1.6112376085306672,-1.1122807032496227,Champions
14217,2,17,2004.98,2.9207649161179274,-0.771131673658033,Champions
14218,43,1,169.48000000000002,-1.2628386814551626,-0.809485398302625,Lost
14219,4,1,89.94,-0.7300319636494796,-2.416903673305253,Loyal Customers
14220,247,2,632.4,-0.9340230327670318,0.9201085769387595,Lost
14221,42,9,3432.8,1.6267267377194237,0.8866699467762817,Champions
14222,177,1,683.17,-1.1374774208479934,0.5820937362697252,Lost
14223,92,3,991.13,-0.08605373046297211,0.572030276576321,At Risk
14224,110,4,1050.12,0.07559418782773338,0.7909573384164051,At Risk
14226,29,5,2232.19,1.0980518254733864,0.3056384942091101,At Risk
14227,26,10,3350.96,1.8793183199779744,0.6194707074793849,Champions
14229,52,3,1547.2,0.33997943952184256,0.37739435075830735,At Risk
14231,184,3,925.71,-0.38122776565325894,0.9832627584613202,At Risk
14232,43,5,2048.07,0.9108720810299442,0.5171601179007371,At Risk
14233,49,4,1462.72,0.5374665962240301,0.40577995964870694,At Risk
14234,22,4,775.46,0.5333418218603666,-0.3171744703141052,At Risk
14235,75,5,3144.86,0.9054611978717851,1.0196232847722828,At Risk
14236,81,2,490.86,-0.6311424885648191,0.1264409634460867,Lost
14237,373,1,161.0,-2.1048090012037908,0.5287838995093571,Lost
14238,326,1,146.85,-2.0968637124320684,0.4103911266705147,Lost
14239,43,11,2380.85,1.6092842797702254,0.8382382508893325,Champions
14240,30,2,890.34,0.022682259749288995,-0.2740123942913822,Loyal Customers
14241,184,1,213.70000000000002,-1.7021853759903154,0.1849556736093802,Lost
14242,235,2,280.55,-1.2998199646407318,0.5937238978940351,Lost
14243,9,10,2588.77,2.136439551295316,-0.10410689157937637,Champions
14245,220,2,1693.45,-0.42303038772591894,1.2049795073751646,At Risk
14246,111,3,1474.06,0.03111098424910181,0.8341628660808703,At Risk
14247,278,1,136.76999999999998,-2.0697111481850126,0.2840560627625009,Lost
14248,318,1,302.58,-1.745996588873331,0.6563984295270969,Lost
14250,7,3,1904.05,1.1609339857079657,-0.7459780706933473,Loyal Customers
14251,2,5,2879.7000000000003,2.0987296573568046,-1.061613928699393,Champions
14256,260,2,969.0600000000001,-0.7512730086845885,1.1075592286971052,Lost
14257,64,5,3099.7200000000003,0.9583454887035605,0.915240364513736,At Risk
14258,9,9,12669.98,2.8036649600918544,0.4368408959705635,Champions
14259,142,1,120.0,-1.8759079706497905,-0.18691245134566942,Lost
14261,51,2,1163.45,-0.04813826605728849,0.15116189715657516,At Risk
14262,8,8,2618.23,2.000547055362873,-0.2438976541645507,Champions
14264,155,2,333.97,-1.0591908488000683,0.3944555662892689,Lost
14265,109,2,530.18,-0.7068990910764823,0.3406654492444742,Lost
14267,163,3,1516.24,-0.10123746399992074,1.086210907682403,At Risk
14270,332,1,492.65000000000003,-1.5316991518909595,0.8604870874817103,Lost
14271,226,1,112.32,-2.0836045092921434,0.08221428233410871,Lost
14272,74,2,437.96,-0.6510409306632546,0.028475728517114884,Lost
14273,51,4,559.97,0.0673682861562343,0.08176852933128677,At Risk
14276,99,3,1119.74,-0.05594316939229735,0.6623807242634316,At Risk
14277,15,3,4216.2,1.27316475465689,-0.01744149227866433,At Risk
14280,197,1,134.04,-1.9481632459166864,0.05934405246574523,Lost
14282,3,15,3729.34,2.9986789155200717,-0.4083253554761375,Champions
14284,31,2,595.25,-0.18024365915969956,-0.40014171197224624,Loyal Customers
14285,21,4,1910.01,0.9777134109904531,-0.017733398721048673,At Risk
14286,24,3,4628.75,1.1469192200930782,0.29946116514102095,At Risk
14287,8,3,176.63,-0.009935106423308353,-1.5343619741394838,Loyal Customers
14288,213,1,426.6,-1.4309006481626894,0.5278968812668637,Lost
